Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2005-0304-TJK;2005-0370-TJK;6573.0;1.0;0.36;1.0;2005-06-08 00:00:00+00:00;2005-07-23 00:00:00+00:00;45.0
2005-0307-CHN;2005-0751-CHN;1013233.0;0.8;0.74;0.8;2005-06-10 00:00:00+00:00;2005-07-01 00:00:00+00:00;21.0
2005-0322-AFG;2005-0511-AFG;7281.0;0.03;0.99;0.99;2005-06-16 00:00:00+00:00;2005-09-11 00:00:00+00:00;87.0
2005-0322-AFG;2005-0575-AFG;530.0;0.0;0.99;0.99;2005-06-16 00:00:00+00:00;2005-10-08 00:00:00+00:00;114.0
2005-0322-AFG;2005-0686-AFG;69282.0;0.27;0.99;0.99;2005-06-16 00:00:00+00:00;2005-12-13 00:00:00+00:00;180.0
2005-0323-BGD;2005-0375-BGD;21259.0;0.13;0.99;0.99;2005-07-01 00:00:00+00:00;2005-07-07 00:00:00+00:00;6.0
2005-0323-BGD;2005-0391-BGD;2481.0;0.01;1.0;1.0;2005-07-01 00:00:00+00:00;2005-06-30 00:00:00+00:00;1.0
2005-0323-BGD;2005-0590-BGD;14336.0;0.09;0.99;0.99;2005-07-01 00:00:00+00:00;2005-10-03 00:00:00+00:00;94.0
2005-0323-IND;2005-0399-IND;173849.0;0.14;0.84;0.84;2005-06-01 00:00:00+00:00;2005-07-10 00:00:00+00:00;39.0
2005-0323-IND;2005-0471-IND;4816.0;0.0;1.0;1.0;2005-06-01 00:00:00+00:00;2005-08-26 00:00:00+00:00;86.0
2005-0323-IND;2005-0537-IND;352216.0;0.29;1.0;1.0;2005-06-01 00:00:00+00:00;2005-09-20 00:00:00+00:00;111.0
2005-0323-IND;2005-0599-IND;34619.0;0.03;1.0;1.0;2005-06-01 00:00:00+00:00;2005-10-21 00:00:00+00:00;142.0
2005-0323-IND;2005-0627-IND;353007.0;0.29;0.83;0.83;2005-06-01 00:00:00+00:00;2005-10-23 00:00:00+00:00;144.0
2005-0339-CHN;2005-0510-CHN;9438.0;1.0;0.03;1.0;2005-07-01 00:00:00+00:00;2005-09-11 00:00:00+00:00;72.0
2005-0344-CHN;2005-0381-CHN;135361.0;0.11;1.0;1.0;2005-06-19 00:00:00+00:00;2005-07-15 00:00:00+00:00;26.0
2005-0344-CHN;2005-0565-CHN;364060.0;0.29;1.0;1.0;2005-06-19 00:00:00+00:00;2005-10-02 00:00:00+00:00;105.0
2005-0344-CHN;2005-0651-CHN;213686.0;0.17;1.0;1.0;2005-06-19 00:00:00+00:00;2005-11-26 00:00:00+00:00;160.0
2005-0344-CHN;2005-0730-CHN;152067.0;0.12;1.0;1.0;2005-06-19 00:00:00+00:00;2005-06-17 00:00:00+00:00;2.0
2005-0347-PAK;2005-0360-PAK;336821.0;0.37;0.91;0.91;2005-06-13 00:00:00+00:00;2005-06-21 00:00:00+00:00;8.0
2005-0364-DEU;2005-0451-DEU;163485.0;1.0;1.0;1.0;2005-07-10 00:00:00+00:00;2005-08-21 00:00:00+00:00;42.0
2005-0378-HTI;2005-0382-HTI;1179.0;1.0;1.0;1.0;2005-07-14 00:00:00+00:00;2005-07-17 00:00:00+00:00;3.0
2005-0378-HTI;2005-0567-HTI;1165.0;0.99;0.21;0.99;2005-07-14 00:00:00+00:00;2005-10-01 00:00:00+00:00;79.0
2005-0381-CHN;2005-0492-CHN;135361.0;1.0;0.14;1.0;2005-07-15 00:00:00+00:00;2005-09-01 00:00:00+00:00;48.0
2005-0381-CHN;2005-0510-CHN;135361.0;1.0;0.47;1.0;2005-07-15 00:00:00+00:00;2005-09-11 00:00:00+00:00;58.0
2005-0382-HTI;2005-0567-HTI;1165.0;0.99;0.21;0.99;2005-07-17 00:00:00+00:00;2005-10-01 00:00:00+00:00;76.0
2005-0394-JPN;2005-0723-JPN;20207.0;1.0;0.32;1.0;2005-06-28 00:00:00+00:00;2005-12-09 00:00:00+00:00;164.0
2005-0398-IND;2005-0471-IND;4816.0;0.01;1.0;1.0;2005-07-02 00:00:00+00:00;2005-08-26 00:00:00+00:00;55.0
2005-0399-IND;2005-0537-IND;173849.0;0.84;0.49;0.84;2005-07-10 00:00:00+00:00;2005-09-20 00:00:00+00:00;72.0
2005-0413-CHN;2005-0492-CHN;195218.0;1.0;0.21;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0414-IRN;2005-0426-IRN;32451.0;1.0;1.0;1.0;2005-07-31 00:00:00+00:00;2005-08-09 00:00:00+00:00;9.0
2005-0419-TWN;2005-0492-TWN;2524.0;1.0;1.0;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0470-MEX;2005-0524-MEX;98.0;0.0;1.0;1.0;2005-08-21 00:00:00+00:00;2005-06-29 00:00:00+00:00;53.0
2005-0471-IND;2005-0539-IND;4816.0;1.0;0.01;1.0;2005-08-26 00:00:00+00:00;2005-09-16 00:00:00+00:00;21.0
2005-0474-CHN;2005-0492-CHN;253988.0;1.0;0.27;1.0;2005-08-14 00:00:00+00:00;2005-09-01 00:00:00+00:00;18.0
2005-0474-CHN;2005-0592-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-09-29 00:00:00+00:00;46.0
2005-0474-CHN;2005-0600-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-10-03 00:00:00+00:00;50.0
2005-0476-VNM;2005-0540-VNM;18624.0;1.0;0.29;1.0;2005-08-13 00:00:00+00:00;2005-09-27 00:00:00+00:00;45.0
2005-0492-CHN;2005-0651-CHN;213686.0;0.22;1.0;1.0;2005-09-01 00:00:00+00:00;2005-11-26 00:00:00+00:00;86.0
2005-0492-CHN;2005-0730-CHN;152067.0;0.16;1.0;1.0;2005-09-01 00:00:00+00:00;2005-06-17 00:00:00+00:00;76.0
2005-0545-ROU;2005-0756-ROU;460.0;0.02;0.97;0.97;2005-09-21 00:00:00+00:00;2005-07-27 00:00:00+00:00;56.0
2005-0565-CHN;2005-0730-CHN;152067.0;0.42;1.0;1.0;2005-10-02 00:00:00+00:00;2005-06-17 00:00:00+00:00;107.0
2005-0567-HND;2005-0640-HND;136.0;1.0;0.0;1.0;2005-09-28 00:00:00+00:00;2005-11-18 00:00:00+00:00;51.0
2005-0572-COL;2005-0625-COL;74.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-10-29 00:00:00+00:00;44.0
2005-0572-COL;2005-0731-COL;482.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-11-24 00:00:00+00:00;70.0
2005-0575-AFG;2005-0686-AFG;536.0;1.0;0.01;1.0;2005-10-08 00:00:00+00:00;2005-12-13 00:00:00+00:00;66.0
2005-0575-PAK;2005-0714-PAK;10516.0;0.15;0.99;0.99;2005-10-08 00:00:00+00:00;2005-12-27 00:00:00+00:00;80.0
2005-0585-HND;2005-0640-HND;436.0;0.99;0.01;0.99;2005-10-21 00:00:00+00:00;2005-11-18 00:00:00+00:00;28.0
2005-0585-HTI;2005-0586-HTI;2892.0;0.98;0.77;0.98;2005-10-19 00:00:00+00:00;2005-10-01 00:00:00+00:00;18.0
2005-0592-CHN;2005-0600-CHN;563559.0;1.0;1.0;1.0;2005-09-29 00:00:00+00:00;2005-10-03 00:00:00+00:00;4.0
2005-0599-IND;2005-0627-IND;34619.0;1.0;0.08;1.0;2005-10-21 00:00:00+00:00;2005-10-23 00:00:00+00:00;2.0
2005-0651-CHN;2006-9741-CHN;213450.0;1.0;0.1;1.0;2005-11-26 00:00:00+00:00;2006-05-01 00:00:00+00:00;156.0
2005-0654-IRN;2006-0153-IRN;12965.0;0.29;1.0;1.0;2005-11-27 00:00:00+00:00;2006-03-31 00:00:00+00:00;124.0
2005-0686-AFG;2006-0045-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-01-31 00:00:00+00:00;49.0
2005-0686-AFG;2006-0068-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-02-01 00:00:00+00:00;50.0
2005-0690-MYS;2006-0226-MYS;21199.0;0.35;1.0;1.0;2005-11-23 00:00:00+00:00;2006-04-20 00:00:00+00:00;148.0
2005-0697-AUS;2006-0139-AUS;2050303.0;0.58;1.0;1.0;2005-12-02 00:00:00+00:00;2006-03-20 00:00:00+00:00;108.0
2005-0718-IDN;2006-0007-IDN;1176.0;0.01;1.0;1.0;2005-12-31 00:00:00+00:00;2006-01-01 00:00:00+00:00;1.0
2005-0718-IDN;2006-0192-IDN;86460.0;0.96;0.99;0.99;2005-12-31 00:00:00+00:00;2006-04-19 00:00:00+00:00;109.0
2005-0718-IDN;2006-0196-IDN;3581.0;0.04;1.0;1.0;2005-12-31 00:00:00+00:00;2006-04-18 00:00:00+00:00;108.0
2005-0725-AFG;2005-0736-AFG;100.0;1.0;0.0;1.0;2005-12-28 00:00:00+00:00;2005-12-27 00:00:00+00:00;1.0
2005-0736-AFG;2006-0021-AFG;13761.0;0.27;1.0;1.0;2005-12-27 00:00:00+00:00;2006-01-13 00:00:00+00:00;17.0
2005-0740-CHN;2006-0061-CHN;35681.0;1.0;0.08;1.0;2005-08-05 00:00:00+00:00;2006-01-12 00:00:00+00:00;160.0
2006-0007-IDN;2006-0192-IDN;1176.0;1.0;0.01;1.0;2006-01-01 00:00:00+00:00;2006-04-19 00:00:00+00:00;108.0
2006-0008-CHN;2006-0371-CHN;2890196.0;1.0;1.0;1.0;2006-01-06 00:00:00+00:00;2006-07-02 00:00:00+00:00;177.0
2006-0021-AFG;2006-0221-AFG;13768.0;1.0;0.24;1.0;2006-01-13 00:00:00+00:00;2006-04-28 00:00:00+00:00;105.0
2006-0045-AFG;2006-0068-AFG;68702.0;1.0;1.0;1.0;2006-01-31 00:00:00+00:00;2006-02-01 00:00:00+00:00;1.0
2006-0045-AFG;2006-9570-AFG;68702.0;1.0;0.18;1.0;2006-01-31 00:00:00+00:00;2006-07-01 00:00:00+00:00;151.0
2006-0061-CHN;2006-0464-CHN;468714.0;1.0;0.35;1.0;2006-01-12 00:00:00+00:00;2006-06-20 00:00:00+00:00;159.0
2006-0068-AFG;2006-9570-AFG;68702.0;1.0;0.18;1.0;2006-02-01 00:00:00+00:00;2006-07-01 00:00:00+00:00;150.0
2006-0074-IDN;2006-0279-IDN;64230.0;0.95;0.61;0.95;2006-01-26 00:00:00+00:00;2006-05-26 00:00:00+00:00;120.0
2006-0099-IDN;2006-0343-IDN;1086.0;0.98;0.07;0.98;2006-02-13 00:00:00+00:00;2006-06-23 00:00:00+00:00;130.0
2006-0124-DEU;2006-0383-DEU;4674.0;0.02;0.85;0.85;2006-03-01 00:00:00+00:00;2006-07-15 00:00:00+00:00;136.0
2006-0154-COL;2006-0380-COL;142.0;1.0;0.33;1.0;2006-03-28 00:00:00+00:00;2006-07-12 00:00:00+00:00;106.0
2006-0192-IDN;2006-0196-IDN;3581.0;0.04;1.0;1.0;2006-04-19 00:00:00+00:00;2006-04-18 00:00:00+00:00;1.0
2006-0192-IDN;2006-0372-IDN;20025.0;0.23;0.99;0.99;2006-04-19 00:00:00+00:00;2006-07-17 00:00:00+00:00;89.0
2006-0196-IDN;2006-0279-IDN;3417.0;0.95;0.03;0.95;2006-04-18 00:00:00+00:00;2006-05-26 00:00:00+00:00;38.0
2006-0207-IND;2006-0417-IND;16408.0;0.98;0.01;0.98;2006-04-15 00:00:00+00:00;2006-07-28 00:00:00+00:00;104.0
2006-0207-IND;2006-0510-IND;16379.0;0.98;0.04;0.98;2006-04-15 00:00:00+00:00;2006-09-18 00:00:00+00:00;156.0
2006-0207-IND;2006-0712-IND;16408.0;0.98;0.03;0.98;2006-04-15 00:00:00+00:00;2006-08-01 00:00:00+00:00;108.0
2006-0213-PER;2006-9016-PER;68772.0;0.92;0.52;0.92;2006-03-27 00:00:00+00:00;2006-01-01 00:00:00+00:00;85.0
2006-0221-AFG;2006-0291-AFG;4354.0;0.08;1.0;1.0;2006-04-28 00:00:00+00:00;2006-05-01 00:00:00+00:00;3.0
2006-0229-SOM;2006-0618-SOM;18315.0;0.53;0.79;0.79;2006-05-01 00:00:00+00:00;2006-10-26 00:00:00+00:00;178.0
2006-0237-IND;2006-0342-IND;6804.0;0.01;0.99;0.99;2006-05-01 00:00:00+00:00;2006-06-24 00:00:00+00:00;54.0
2006-0237-IND;2006-0370-IND;12913.0;0.02;1.0;1.0;2006-05-01 00:00:00+00:00;2006-07-03 00:00:00+00:00;63.0
2006-0237-IND;2006-0549-IND;29307.0;0.05;0.79;0.79;2006-05-01 00:00:00+00:00;2006-08-29 00:00:00+00:00;120.0
2006-0250-CHN;2006-0339-CHN;221945.0;1.0;1.0;1.0;2006-04-21 00:00:00+00:00;2006-06-25 00:00:00+00:00;65.0
2006-0250-CHN;2006-0340-CHN;221345.0;1.0;1.0;1.0;2006-04-21 00:00:00+00:00;2006-06-25 00:00:00+00:00;65.0
2006-0250-CHN;2006-0464-CHN;221945.0;1.0;0.17;1.0;2006-04-21 00:00:00+00:00;2006-06-20 00:00:00+00:00;60.0
2006-0250-CHN;2006-0732-CHN;221945.0;1.0;0.31;1.0;2006-04-21 00:00:00+00:00;2006-05-04 00:00:00+00:00;13.0
2006-0250-CHN;2006-9741-CHN;221662.0;1.0;0.11;1.0;2006-04-21 00:00:00+00:00;2006-05-01 00:00:00+00:00;10.0
2006-0251-CHN;2006-0323-CHN;364060.0;1.0;1.0;1.0;2006-05-18 00:00:00+00:00;2006-06-17 00:00:00+00:00;30.0
2006-0251-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2006-05-18 00:00:00+00:00;2006-07-16 00:00:00+00:00;59.0
2006-0251-CHN;2006-0388-CHN;364060.0;1.0;0.37;1.0;2006-05-18 00:00:00+00:00;2006-07-24 00:00:00+00:00;67.0
2006-0254-PAK;2006-0414-PAK;283924.0;0.31;1.0;1.0;2006-05-01 00:00:00+00:00;2006-08-01 00:00:00+00:00;92.0
2006-0254-PAK;2006-0417-PAK;174743.0;0.19;1.0;1.0;2006-05-01 00:00:00+00:00;2006-07-28 00:00:00+00:00;88.0
2006-0254-PAK;2006-0548-PAK;279600.0;0.31;1.0;1.0;2006-05-01 00:00:00+00:00;2006-08-31 00:00:00+00:00;122.0
2006-0262-IND;2006-0265-IND;110129.0;1.0;0.99;1.0;2006-05-31 00:00:00+00:00;2006-05-31 00:00:00+00:00;0.0
2006-0266-CHN;2006-0586-CHN;253988.0;1.0;1.0;1.0;2006-05-24 00:00:00+00:00;2006-10-27 00:00:00+00:00;156.0
2006-0266-CHN;2006-9741-CHN;253740.0;1.0;0.12;1.0;2006-05-24 00:00:00+00:00;2006-05-01 00:00:00+00:00;23.0
2006-0267-MAR;2006-0585-MAR;56105.0;1.0;0.67;1.0;2006-05-26 00:00:00+00:00;2006-10-28 00:00:00+00:00;155.0
2006-0270-THA;2006-0530-THA;37175.0;1.0;0.14;1.0;2006-05-22 00:00:00+00:00;2006-08-20 00:00:00+00:00;90.0
2006-0271-AFG;2006-9570-AFG;31594.0;1.0;0.08;1.0;2006-05-19 00:00:00+00:00;2006-07-01 00:00:00+00:00;43.0
2006-0291-AFG;2006-9570-AFG;4359.0;1.0;0.01;1.0;2006-05-01 00:00:00+00:00;2006-07-01 00:00:00+00:00;61.0
2006-0297-CHN;2006-0362-CHN;271256.0;1.0;0.21;1.0;2006-06-13 00:00:00+00:00;2006-07-16 00:00:00+00:00;33.0
2006-0297-CHN;2006-0388-CHN;271256.0;1.0;0.28;1.0;2006-06-13 00:00:00+00:00;2006-07-24 00:00:00+00:00;41.0
2006-0297-CHN;2006-0732-CHN;271256.0;1.0;0.38;1.0;2006-06-13 00:00:00+00:00;2006-05-04 00:00:00+00:00;40.0
2006-0297-CHN;2006-9741-CHN;271074.0;1.0;0.13;1.0;2006-06-13 00:00:00+00:00;2006-05-01 00:00:00+00:00;43.0
2006-0300-CHN;2006-0362-CHN;284105.0;1.0;0.22;1.0;2006-06-08 00:00:00+00:00;2006-07-16 00:00:00+00:00;38.0
2006-0300-CHN;2006-0367-CHN;284105.0;1.0;1.0;1.0;2006-06-08 00:00:00+00:00;2006-07-07 00:00:00+00:00;29.0
2006-0300-CHN;2006-0410-CHN;284105.0;1.0;0.53;1.0;2006-06-08 00:00:00+00:00;2006-08-03 00:00:00+00:00;56.0
2006-0304-CHN;2006-0475-CHN;15232.0;1.0;0.01;1.0;2006-06-18 00:00:00+00:00;2006-08-25 00:00:00+00:00;68.0
2006-0304-CHN;2006-9741-CHN;15232.0;1.0;0.01;1.0;2006-06-18 00:00:00+00:00;2006-05-01 00:00:00+00:00;48.0
2006-0312-ROU;2006-0335-ROU;30544.0;0.16;1.0;1.0;2006-06-20 00:00:00+00:00;2006-06-30 00:00:00+00:00;10.0
2006-0323-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2006-06-17 00:00:00+00:00;2006-07-16 00:00:00+00:00;29.0
2006-0323-CHN;2006-0388-CHN;364060.0;1.0;0.37;1.0;2006-06-17 00:00:00+00:00;2006-07-24 00:00:00+00:00;37.0
2006-0328-IDN;2006-0332-IDN;17678.0;0.47;0.98;0.98;2006-06-24 00:00:00+00:00;2006-06-25 00:00:00+00:00;1.0
2006-0339-CHN;2006-0340-CHN;221345.0;1.0;1.0;1.0;2006-06-25 00:00:00+00:00;2006-06-25 00:00:00+00:00;0.0
2006-0339-CHN;2006-0464-CHN;221945.0;1.0;0.17;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0339-CHN;2006-0732-CHN;221945.0;1.0;0.31;1.0;2006-06-25 00:00:00+00:00;2006-05-04 00:00:00+00:00;52.0
2006-0339-CHN;2006-9741-CHN;221662.0;1.0;0.11;1.0;2006-06-25 00:00:00+00:00;2006-05-01 00:00:00+00:00;55.0
2006-0340-CHN;2006-0464-CHN;221345.0;1.0;0.16;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0340-CHN;2006-0732-CHN;221414.0;1.0;0.31;1.0;2006-06-25 00:00:00+00:00;2006-05-04 00:00:00+00:00;52.0
2006-0340-CHN;2006-9741-CHN;221914.0;1.0;0.11;1.0;2006-06-25 00:00:00+00:00;2006-05-01 00:00:00+00:00;55.0
2006-0341-USA;2006-0427-USA;252931.0;0.36;1.0;1.0;2006-06-25 00:00:00+00:00;2006-07-30 00:00:00+00:00;35.0
2006-0345-PAK;2006-0389-PAK;7828.0;1.0;0.02;1.0;2006-07-03 00:00:00+00:00;2006-07-24 00:00:00+00:00;21.0
2006-0345-PAK;2006-0733-PAK;7828.0;1.0;0.07;1.0;2006-07-03 00:00:00+00:00;2006-08-03 00:00:00+00:00;31.0
2006-0361-PRK;2006-0623-PRK;16850.0;0.2;1.0;1.0;2006-07-12 00:00:00+00:00;2006-10-21 00:00:00+00:00;101.0
2006-0362-CHN;2006-0367-CHN;284105.0;0.22;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-07 00:00:00+00:00;9.0
2006-0362-CHN;2006-0388-CHN;984030.0;0.78;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-24 00:00:00+00:00;8.0
2006-0362-CHN;2006-0410-CHN;496098.0;0.39;0.93;0.93;2006-07-16 00:00:00+00:00;2006-08-03 00:00:00+00:00;18.0
2006-0362-CHN;2006-0437-CHN;287428.0;0.23;1.0;1.0;2006-07-16 00:00:00+00:00;2006-08-06 00:00:00+00:00;21.0
2006-0362-VNM;2006-0366-VNM;9359.0;0.24;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-09 00:00:00+00:00;2.0
2006-0362-VNM;2006-0429-VNM;16928.0;0.44;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-18 00:00:00+00:00;7.0
2006-0367-CHN;2006-0410-CHN;284105.0;1.0;0.53;1.0;2006-07-07 00:00:00+00:00;2006-08-03 00:00:00+00:00;27.0
2006-0369-IND;2006-0417-IND;4458.0;1.0;0.0;1.0;2006-07-04 00:00:00+00:00;2006-07-28 00:00:00+00:00;24.0
2006-0369-IND;2006-0443-IND;4457.0;1.0;0.02;1.0;2006-07-04 00:00:00+00:00;2006-08-01 00:00:00+00:00;28.0
2006-0370-IND;2006-0417-IND;12954.0;1.0;0.01;1.0;2006-07-03 00:00:00+00:00;2006-07-28 00:00:00+00:00;25.0
2006-0370-IND;2006-0712-IND;12954.0;1.0;0.03;1.0;2006-07-03 00:00:00+00:00;2006-08-01 00:00:00+00:00;29.0
2006-0383-FRA;2006-0573-FRA;141165.0;0.2;1.0;1.0;2006-07-15 00:00:00+00:00;2006-10-23 00:00:00+00:00;100.0
2006-0383-PRT;2006-0617-PRT;7850.0;0.05;1.0;1.0;2006-07-11 00:00:00+00:00;2006-10-22 00:00:00+00:00;103.0
2006-0388-CHN;2006-0437-CHN;287428.0;0.29;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-06 00:00:00+00:00;13.0
2006-0388-TWN;2006-0688-TWN;3258.0;1.0;1.0;1.0;2006-07-24 00:00:00+00:00;2006-12-26 00:00:00+00:00;155.0
2006-0389-IND;2006-0548-IND;153289.0;1.0;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-31 00:00:00+00:00;38.0
2006-0389-PAK;2006-0414-PAK;279954.0;0.71;0.98;0.98;2006-07-24 00:00:00+00:00;2006-08-01 00:00:00+00:00;8.0
2006-0389-PAK;2006-0548-PAK;279954.0;0.71;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-31 00:00:00+00:00;38.0
2006-0389-PAK;2006-0733-PAK;111741.0;0.28;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-03 00:00:00+00:00;10.0
2006-0392-CHN;2006-0397-CHN;468714.0;1.0;0.66;1.0;2006-07-20 00:00:00+00:00;2006-07-22 00:00:00+00:00;2.0
2006-0392-CHN;2006-0464-CHN;468714.0;1.0;0.35;1.0;2006-07-20 00:00:00+00:00;2006-06-20 00:00:00+00:00;30.0
2006-0392-CHN;2006-0475-CHN;468714.0;1.0;0.34;1.0;2006-07-20 00:00:00+00:00;2006-08-25 00:00:00+00:00;36.0
2006-0392-CHN;2006-0567-CHN;468714.0;1.0;1.0;1.0;2006-07-20 00:00:00+00:00;2006-10-06 00:00:00+00:00;78.0
2006-0397-CHN;2006-0475-CHN;709639.0;1.0;0.52;1.0;2006-07-22 00:00:00+00:00;2006-08-25 00:00:00+00:00;34.0
2006-0397-CHN;2006-0567-CHN;468714.0;0.66;1.0;1.0;2006-07-22 00:00:00+00:00;2006-10-06 00:00:00+00:00;76.0
2006-0405-AFG;2006-9570-AFG;2527.0;1.0;0.01;1.0;2006-07-29 00:00:00+00:00;2006-07-01 00:00:00+00:00;28.0
2006-0407-MEX;2006-0709-MEX;1999.0;1.0;0.0;1.0;2006-08-02 00:00:00+00:00;2006-11-01 00:00:00+00:00;91.0
2006-0410-PHL;2006-0600-PHL;3394.0;1.0;0.09;1.0;2006-08-02 00:00:00+00:00;2006-10-30 00:00:00+00:00;89.0
2006-0413-MEX;2006-0709-MEX;313628.0;1.0;0.14;1.0;2006-07-27 00:00:00+00:00;2006-11-01 00:00:00+00:00;97.0
2006-0413-USA;2007-0041-USA;207319.0;0.96;0.11;0.96;2006-07-27 00:00:00+00:00;2007-01-15 00:00:00+00:00;172.0
2006-0414-PAK;2006-0548-PAK;279954.0;0.98;1.0;1.0;2006-08-01 00:00:00+00:00;2006-08-31 00:00:00+00:00;30.0
2006-0416-AFG;2006-0424-AFG;19026.0;0.62;0.92;0.92;2006-07-30 00:00:00+00:00;2006-07-30 00:00:00+00:00;0.0
2006-0417-IND;2006-0443-IND;219305.0;0.11;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-01 00:00:00+00:00;4.0
2006-0417-IND;2006-0469-IND;105113.0;0.05;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-18 00:00:00+00:00;21.0
2006-0417-IND;2006-0601-IND;173839.0;0.08;1.0;1.0;2006-07-28 00:00:00+00:00;2006-10-26 00:00:00+00:00;90.0
2006-0417-IND;2006-0712-IND;508890.0;0.24;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-01 00:00:00+00:00;4.0
2006-0417-IND;2006-0731-IND;1145501.0;0.55;1.0;1.0;2006-07-28 00:00:00+00:00;2006-03-09 00:00:00+00:00;141.0
2006-0417-IND;2006-0734-IND;368422.0;0.18;1.0;1.0;2006-07-28 00:00:00+00:00;2006-10-01 00:00:00+00:00;65.0
2006-0422-SOM;2006-0550-SOM;4776.0;0.1;0.96;0.96;2006-08-04 00:00:00+00:00;2006-08-24 00:00:00+00:00;20.0
2006-0442-ETH;2006-0489-ETH;31394.0;0.11;1.0;1.0;2006-08-13 00:00:00+00:00;2006-08-23 00:00:00+00:00;10.0
2006-0451-VNM;2006-0648-VNM;7190.0;1.0;0.19;1.0;2006-08-10 00:00:00+00:00;2006-11-30 00:00:00+00:00;112.0
2006-0461-USA;2006-0566-USA;424414.0;0.05;1.0;1.0;2006-08-19 00:00:00+00:00;2006-10-09 00:00:00+00:00;51.0
2006-0464-CHN;2006-0481-CHN;652556.0;0.49;1.0;1.0;2006-06-20 00:00:00+00:00;2006-08-30 00:00:00+00:00;71.0
2006-0464-CHN;2006-0567-CHN;468714.0;0.35;1.0;1.0;2006-06-20 00:00:00+00:00;2006-10-06 00:00:00+00:00;108.0
2006-0466-HTI;2006-0716-HTI;5508.0;0.38;1.0;1.0;2006-08-25 00:00:00+00:00;2006-07-30 00:00:00+00:00;26.0
2006-0469-IND;2006-0731-IND;105113.0;1.0;0.09;1.0;2006-08-18 00:00:00+00:00;2006-03-09 00:00:00+00:00;162.0
2006-0475-CHN;2006-0567-CHN;468714.0;0.34;1.0;1.0;2006-08-25 00:00:00+00:00;2006-10-06 00:00:00+00:00;42.0
2006-0498-MEX;2006-0709-MEX;10374.0;1.0;0.0;1.0;2006-09-06 00:00:00+00:00;2006-11-01 00:00:00+00:00;56.0
2006-0505-MEX;2006-0604-MEX;16129.0;0.99;0.25;0.99;2006-09-16 00:00:00+00:00;2006-10-25 00:00:00+00:00;39.0
2006-0505-MEX;2006-0709-MEX;16178.0;1.0;0.01;1.0;2006-09-16 00:00:00+00:00;2006-11-01 00:00:00+00:00;46.0
2006-0510-IND;2006-0601-IND;173839.0;0.44;1.0;1.0;2006-09-18 00:00:00+00:00;2006-10-26 00:00:00+00:00;38.0
2006-0517-PHL;2006-0667-PHL;39468.0;1.0;0.38;1.0;2006-09-27 00:00:00+00:00;2006-12-11 00:00:00+00:00;75.0
2006-0540-PNG;2006-0715-PNG;528.0;1.0;0.01;1.0;2006-10-07 00:00:00+00:00;2006-07-13 00:00:00+00:00;86.0
2006-0550-SOM;2006-0618-SOM;4776.0;0.96;0.21;0.96;2006-08-24 00:00:00+00:00;2006-10-26 00:00:00+00:00;63.0
2006-0586-CHN;2006-9741-CHN;253740.0;1.0;0.12;1.0;2006-10-27 00:00:00+00:00;2006-05-01 00:00:00+00:00;179.0
2006-0587-KEN;2006-0624-KEN;199456.0;0.85;0.78;0.85;2006-10-15 00:00:00+00:00;2006-10-23 00:00:00+00:00;8.0
2006-0595-USA;2007-0156-USA;948521.0;0.32;1.0;1.0;2006-11-15 00:00:00+00:00;2007-04-24 00:00:00+00:00;160.0
2006-0595-USA;2007-0689-USA;1153651.0;0.39;0.81;0.81;2006-11-15 00:00:00+00:00;2007-02-23 00:00:00+00:00;100.0
2006-0596-AFG;2006-9570-AFG;9789.0;1.0;0.03;1.0;2006-11-16 00:00:00+00:00;2006-07-01 00:00:00+00:00;138.0
2006-0596-AFG;2007-0105-AFG;9797.0;1.0;0.04;1.0;2006-11-16 00:00:00+00:00;2007-03-18 00:00:00+00:00;122.0
