Record1;Record2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2000-0165-RUS;2000-0549-RUS;145913.0;1.0;1.0;1.0;2000-02-01 00:00:00+00:00;2000-08-28 00:00:00+00:00;209.0
2000-0165-RUS;2000-0705-RUS;146343.0;1.0;1.0;1.0;2000-02-01 00:00:00+00:00;2000-10-10 00:00:00+00:00;252.0
2000-0175-USA;2000-0433-USA;3286.0;1.0;0.0;1.0;2000-03-28 00:00:00+00:00;2000-07-01 00:00:00+00:00;95.0
2000-0175-USA;2000-9339-USA;3286.0;1.0;0.0;1.0;2000-03-28 00:00:00+00:00;2000-06-01 00:00:00+00:00;65.0
2000-0178-MOZ;2000-0753-MOZ;14240.0;1.0;0.07;1.0;2000-04-02 00:00:00+00:00;2000-11-18 00:00:00+00:00;230.0
2000-0191-HUN;2001-0095-HUN;13231.0;0.45;1.0;1.0;2000-04-06 00:00:00+00:00;2001-03-04 00:00:00+00:00;332.0
2000-0200-CHN;2000-0302-CHN;211993.0;1.0;0.12;1.0;2000-04-13 00:00:00+00:00;2000-05-31 00:00:00+00:00;48.0
2000-0200-CHN;2000-0557-CHN;211993.0;1.0;0.44;1.0;2000-04-13 00:00:00+00:00;2000-09-01 00:00:00+00:00;141.0
2000-0200-CHN;2000-0677-CHN;211993.0;1.0;0.85;1.0;2000-04-13 00:00:00+00:00;2000-10-12 00:00:00+00:00;182.0
2000-0200-CHN;2000-9626-CHN;211993.0;1.0;1.0;1.0;2000-04-13 00:00:00+00:00;2000-09-01 00:00:00+00:00;141.0
2000-0200-CHN;2001-0795-CHN;211993.0;1.0;1.0;1.0;2000-04-13 00:00:00+00:00;2001-03-25 00:00:00+00:00;346.0
2000-0214-AUS;2000-0750-AUS;2050303.0;1.0;0.98;1.0;2000-04-03 00:00:00+00:00;2000-11-17 00:00:00+00:00;228.0
2000-0232-USA;2000-0297-USA;8866.0;0.03;1.0;1.0;2000-05-06 00:00:00+00:00;2000-05-23 00:00:00+00:00;17.0
2000-0255-ARG;2000-0839-ARG;478881.0;0.46;1.0;1.0;2000-05-15 00:00:00+00:00;2000-12-27 00:00:00+00:00;226.0
2000-0255-ARG;2001-0012-ARG;478881.0;0.46;1.0;1.0;2000-05-15 00:00:00+00:00;2001-01-10 00:00:00+00:00;240.0
2000-0255-ARG;2001-0121-ARG;478881.0;0.46;1.0;1.0;2000-05-15 00:00:00+00:00;2001-03-21 00:00:00+00:00;310.0
2000-0257-PHL;2000-0396-PHL;37.0;0.0;1.0;1.0;2000-05-18 00:00:00+00:00;2000-07-05 00:00:00+00:00;48.0
2000-0257-PHL;2000-0597-PHL;37.0;0.0;1.0;1.0;2000-05-18 00:00:00+00:00;2000-09-04 00:00:00+00:00;109.0
2000-0272-TUR;2000-0381-TUR;1078.0;1.0;0.0;1.0;2000-05-07 00:00:00+00:00;2000-06-01 00:00:00+00:00;25.0
2000-0276-MEX;2000-0317-MEX;1806.0;0.01;1.0;1.0;2000-05-13 00:00:00+00:00;2000-05-30 00:00:00+00:00;17.0
2000-0277-RUS;2000-0457-RUS;22270.0;0.0;1.0;1.0;2000-05-13 00:00:00+00:00;2000-07-19 00:00:00+00:00;67.0
2000-0277-RUS;2000-0549-RUS;146258.0;0.02;1.0;1.0;2000-05-13 00:00:00+00:00;2000-08-28 00:00:00+00:00;107.0
2000-0277-RUS;2000-0705-RUS;146343.0;0.02;1.0;1.0;2000-05-13 00:00:00+00:00;2000-10-10 00:00:00+00:00;150.0
2000-0281-TUR;2000-0381-TUR;33787.0;1.0;0.03;1.0;2000-05-27 00:00:00+00:00;2000-06-01 00:00:00+00:00;5.0
2000-0291-TUR;2000-0381-TUR;5972.0;1.0;0.0;1.0;2000-06-06 00:00:00+00:00;2000-06-01 00:00:00+00:00;5.0
2000-0296-USA;2000-0937-USA;2930.0;1.0;0.0;1.0;2000-05-19 00:00:00+00:00;2000-12-16 00:00:00+00:00;211.0
2000-0296-USA;2000-9339-USA;2930.0;1.0;0.0;1.0;2000-05-19 00:00:00+00:00;2000-06-01 00:00:00+00:00;13.0
2000-0298-CHN;2000-0302-CHN;652556.0;1.0;0.37;1.0;2000-06-06 00:00:00+00:00;2000-05-31 00:00:00+00:00;6.0
2000-0299-GTM;2000-0609-GTM;16172.0;0.4;1.0;1.0;2000-06-06 00:00:00+00:00;2000-09-15 00:00:00+00:00;101.0
2000-0302-CHN;2000-0326-CHN;877569.0;0.5;1.0;1.0;2000-05-31 00:00:00+00:00;2000-06-05 00:00:00+00:00;5.0
2000-0302-CHN;2000-0376-CHN;221945.0;0.13;1.0;1.0;2000-05-31 00:00:00+00:00;2000-06-08 00:00:00+00:00;8.0
2000-0302-CHN;2000-0426-CHN;656224.0;0.38;1.0;1.0;2000-05-31 00:00:00+00:00;2000-07-18 00:00:00+00:00;48.0
2000-0302-CHN;2000-9626-CHN;211993.0;0.12;1.0;1.0;2000-05-31 00:00:00+00:00;2000-09-01 00:00:00+00:00;93.0
2000-0302-CHN;2001-0064-CHN;656224.0;0.38;1.0;1.0;2000-05-31 00:00:00+00:00;2001-02-23 00:00:00+00:00;268.0
2000-0302-CHN;2001-0305-CHN;211993.0;0.12;1.0;1.0;2000-05-31 00:00:00+00:00;2001-04-20 00:00:00+00:00;324.0
2000-0302-CHN;2001-0795-CHN;211993.0;0.12;1.0;1.0;2000-05-31 00:00:00+00:00;2001-03-25 00:00:00+00:00;298.0
2000-0310-CHL;2000-0423-CHL;53415.0;1.0;0.1;1.0;2000-06-05 00:00:00+00:00;2000-07-03 00:00:00+00:00;28.0
2000-0323-IND;2000-0445-IND;173839.0;1.0;0.1;1.0;2000-10-17 00:00:00+00:00;2000-08-02 00:00:00+00:00;76.0
2000-0323-IND;2000-0785-IND;173839.0;1.0;0.88;1.0;2000-10-17 00:00:00+00:00;2000-11-29 00:00:00+00:00;43.0
2000-0323-IND;2001-0584-IND;173839.0;1.0;1.0;1.0;2000-10-17 00:00:00+00:00;2001-10-01 00:00:00+00:00;349.0
2000-0326-CHN;2000-0376-CHN;221422.0;0.25;1.0;1.0;2000-06-05 00:00:00+00:00;2000-06-08 00:00:00+00:00;3.0
2000-0326-CHN;2000-0426-CHN;656224.0;0.75;1.0;1.0;2000-06-05 00:00:00+00:00;2000-07-18 00:00:00+00:00;43.0
2000-0326-CHN;2001-0064-CHN;656224.0;0.75;1.0;1.0;2000-06-05 00:00:00+00:00;2001-02-23 00:00:00+00:00;263.0
2000-0333-MEX;2000-0643-MEX;99921.0;1.0;0.17;1.0;2000-06-10 00:00:00+00:00;2000-09-29 00:00:00+00:00;111.0
2000-0337-UKR;2000-0427-UKR;51806.0;0.04;1.0;1.0;2000-05-01 00:00:00+00:00;2000-07-05 00:00:00+00:00;65.0
2000-0337-UKR;2000-0603-UKR;71621.0;0.05;1.0;1.0;2000-05-01 00:00:00+00:00;2000-07-25 00:00:00+00:00;85.0
2000-0337-UKR;2000-0784-UKR;640833.0;0.48;1.0;1.0;2000-05-01 00:00:00+00:00;2000-11-27 00:00:00+00:00;210.0
2000-0350-CHN;2000-0533-CHN;152067.0;1.0;0.53;1.0;2000-06-17 00:00:00+00:00;2000-08-23 00:00:00+00:00;67.0
2000-0351-PAK;2001-0267-PAK;22050.0;0.08;1.0;1.0;2000-06-01 00:00:00+00:00;2001-03-28 00:00:00+00:00;300.0
2000-0357-FRA;2001-0193-FRA;15007.0;1.0;0.08;1.0;2000-05-01 00:00:00+00:00;2001-03-21 00:00:00+00:00;324.0
2000-0358-IND;2000-0498-IND;12193.0;0.15;1.0;1.0;2000-06-01 00:00:00+00:00;2000-08-11 00:00:00+00:00;71.0
2000-0381-TUR;2001-0188-TUR;30957.0;0.02;1.0;1.0;2000-06-01 00:00:00+00:00;2001-03-08 00:00:00+00:00;280.0
2000-0381-TUR;2001-0309-TUR;75004.0;0.06;1.0;1.0;2000-06-01 00:00:00+00:00;2001-05-07 00:00:00+00:00;340.0
2000-0382-BGR;2000-9788-BGR;40255.0;1.0;0.2;1.0;2000-06-01 00:00:00+00:00;2000-03-01 00:00:00+00:00;92.0
2000-0396-PHL;2000-0397-PHL;37.0;1.0;0.0;1.0;2000-07-05 00:00:00+00:00;2000-07-07 00:00:00+00:00;2.0
2000-0396-PHL;2000-0597-PHL;37.0;1.0;1.0;1.0;2000-07-05 00:00:00+00:00;2000-09-04 00:00:00+00:00;61.0
2000-0396-PHL;2000-0706-PHL;37.0;1.0;0.0;1.0;2000-07-05 00:00:00+00:00;2000-10-28 00:00:00+00:00;115.0
2000-0396-PHL;2000-0715-PHL;37.0;1.0;0.0;1.0;2000-07-05 00:00:00+00:00;2000-11-03 00:00:00+00:00;121.0
2000-0397-PHL;2000-0597-PHL;37.0;0.0;1.0;1.0;2000-07-07 00:00:00+00:00;2000-09-04 00:00:00+00:00;59.0
2000-0397-PHL;2001-0059-PHL;8149.0;0.15;1.0;1.0;2000-07-07 00:00:00+00:00;2001-01-15 00:00:00+00:00;192.0
2000-0398-CYP;2000-9173-CYP;2948.0;1.0;0.35;1.0;2000-07-01 00:00:00+00:00;2000-03-01 00:00:00+00:00;122.0
2000-0415-IND;2001-0349-IND;464.0;1.0;0.0;1.0;2000-07-12 00:00:00+00:00;2001-06-01 00:00:00+00:00;324.0
2000-0415-IND;2001-0729-IND;464.0;1.0;0.0;1.0;2000-07-12 00:00:00+00:00;2001-05-28 00:00:00+00:00;320.0
2000-0416-BOL;2001-0029-BOL;593586.0;1.0;0.58;1.0;2000-07-01 00:00:00+00:00;2001-01-01 00:00:00+00:00;184.0
2000-0421-ARG;2000-0776-ARG;4751.0;0.0;1.0;1.0;2000-06-17 00:00:00+00:00;2000-11-22 00:00:00+00:00;158.0
2000-0421-ARG;2000-0839-ARG;478881.0;0.36;1.0;1.0;2000-06-17 00:00:00+00:00;2000-12-27 00:00:00+00:00;193.0
2000-0421-ARG;2001-0012-ARG;478881.0;0.36;1.0;1.0;2000-06-17 00:00:00+00:00;2001-01-10 00:00:00+00:00;207.0
2000-0421-ARG;2001-0121-ARG;478881.0;0.36;1.0;1.0;2000-06-17 00:00:00+00:00;2001-03-21 00:00:00+00:00;277.0
2000-0423-CHL;2001-0053-CHL;22956.0;0.04;1.0;1.0;2000-07-03 00:00:00+00:00;2001-02-16 00:00:00+00:00;228.0
2000-0423-CHL;2001-0285-CHL;59525.0;0.11;1.0;1.0;2000-07-03 00:00:00+00:00;2001-05-29 00:00:00+00:00;330.0
2000-0426-CHN;2000-0472-CHN;656224.0;1.0;0.68;1.0;2000-07-18 00:00:00+00:00;2000-07-11 00:00:00+00:00;7.0
2000-0426-CHN;2001-0064-CHN;656224.0;1.0;1.0;1.0;2000-07-18 00:00:00+00:00;2001-02-23 00:00:00+00:00;220.0
2000-0426-CHN;2001-0214-CHN;656224.0;1.0;0.58;1.0;2000-07-18 00:00:00+00:00;2001-05-23 00:00:00+00:00;309.0
2000-0426-CHN;2001-9218-CHN;656224.0;1.0;0.58;1.0;2000-07-18 00:00:00+00:00;2001-03-01 00:00:00+00:00;226.0
2000-0428-JPN;2000-0447-JPN;2738.0;1.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-07-08 00:00:00+00:00;7.0
2000-0428-JPN;2000-0515-JPN;2738.0;1.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-08-10 00:00:00+00:00;40.0
2000-0428-JPN;2001-0085-JPN;2738.0;1.0;0.12;1.0;2000-07-01 00:00:00+00:00;2001-01-20 00:00:00+00:00;203.0
2000-0433-USA;2000-0614-USA;2420.0;0.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-09-20 00:00:00+00:00;81.0
2000-0433-USA;2000-9339-USA;1303465.0;1.0;0.71;1.0;2000-07-01 00:00:00+00:00;2000-06-01 00:00:00+00:00;30.0
2000-0441-KOR;2000-0535-KOR;17029.0;1.0;0.28;1.0;2000-07-22 00:00:00+00:00;2000-08-26 00:00:00+00:00;35.0
2000-0441-KOR;2001-0010-KOR;17029.0;1.0;0.23;1.0;2000-07-22 00:00:00+00:00;2001-01-08 00:00:00+00:00;170.0
2000-0441-KOR;2001-0335-KOR;17029.0;1.0;1.0;1.0;2000-07-22 00:00:00+00:00;2001-07-14 00:00:00+00:00;357.0
2000-0444-IND;2000-0445-IND;105383.0;1.0;0.06;1.0;2000-07-01 00:00:00+00:00;2000-08-02 00:00:00+00:00;32.0
2000-0445-IND;2001-0011-IND;488533.0;0.29;1.0;1.0;2000-08-02 00:00:00+00:00;2001-01-01 00:00:00+00:00;152.0
2000-0445-IND;2001-0033-IND;177711.0;0.11;1.0;1.0;2000-08-02 00:00:00+00:00;2001-01-26 00:00:00+00:00;177.0
2000-0445-IND;2001-0337-IND;304260.0;0.18;1.0;1.0;2000-08-02 00:00:00+00:00;2001-05-24 00:00:00+00:00;295.0
2000-0445-IND;2001-0465-IND;116138.0;0.07;1.0;1.0;2000-08-02 00:00:00+00:00;2001-08-01 00:00:00+00:00;364.0
2000-0447-JPN;2000-0515-JPN;2738.0;1.0;1.0;1.0;2000-07-08 00:00:00+00:00;2000-08-10 00:00:00+00:00;33.0
2000-0447-JPN;2001-0085-JPN;2738.0;1.0;0.12;1.0;2000-07-08 00:00:00+00:00;2001-01-20 00:00:00+00:00;196.0
2000-0449-IDN;2000-0791-IDN;2148.0;1.0;0.01;1.0;2000-07-12 00:00:00+00:00;2000-12-03 00:00:00+00:00;144.0
2000-0449-IDN;2001-0051-IDN;2147.0;1.0;0.03;1.0;2000-07-12 00:00:00+00:00;2001-02-04 00:00:00+00:00;207.0
2000-0449-IDN;2001-0546-IDN;2147.0;1.0;0.06;1.0;2000-07-12 00:00:00+00:00;2001-06-28 00:00:00+00:00;351.0
2000-0463-USA;2001-0474-USA;6333.0;0.01;1.0;1.0;2000-07-25 00:00:00+00:00;2001-06-13 00:00:00+00:00;323.0
2000-0466-BRA;2000-0590-BRA;674.0;0.01;1.0;1.0;2000-07-30 00:00:00+00:00;2000-09-16 00:00:00+00:00;48.0
2000-0466-BRA;2001-9394-BRA;100984.0;0.78;1.0;1.0;2000-07-30 00:00:00+00:00;2001-06-01 00:00:00+00:00;306.0
2000-0471-JOR;2000-9327-JOR;9938.0;1.0;0.08;1.0;2000-07-01 00:00:00+00:00;2000-08-01 00:00:00+00:00;31.0
2000-0472-CHN;2000-0556-CHN;6931.0;0.01;1.0;1.0;2000-07-11 00:00:00+00:00;2000-08-01 00:00:00+00:00;21.0
2000-0472-CHN;2001-0064-CHN;656224.0;0.68;1.0;1.0;2000-07-11 00:00:00+00:00;2001-02-23 00:00:00+00:00;227.0
2000-0478-RUS;2000-0480-RUS;5.0;0.0;1.0;1.0;2000-07-30 00:00:00+00:00;2000-08-04 00:00:00+00:00;5.0
2000-0478-RUS;2000-0612-RUS;531309.0;0.18;1.0;1.0;2000-07-30 00:00:00+00:00;2000-09-18 00:00:00+00:00;50.0
2000-0478-RUS;2001-0264-RUS;206891.0;0.07;1.0;1.0;2000-07-30 00:00:00+00:00;2001-03-03 00:00:00+00:00;216.0
2000-0480-RUS;2000-0612-RUS;5.0;1.0;0.0;1.0;2000-08-04 00:00:00+00:00;2000-09-18 00:00:00+00:00;45.0
2000-0480-RUS;2001-0264-RUS;5.0;1.0;0.0;1.0;2000-08-04 00:00:00+00:00;2001-03-03 00:00:00+00:00;211.0
2000-0502-USA;2000-0919-USA;205253.0;1.0;0.12;1.0;2000-07-30 00:00:00+00:00;2000-01-22 00:00:00+00:00;190.0
2000-0502-USA;2000-0937-USA;205253.0;1.0;0.15;1.0;2000-07-30 00:00:00+00:00;2000-12-16 00:00:00+00:00;139.0
2000-0515-JPN;2001-0085-JPN;2738.0;1.0;0.12;1.0;2000-08-10 00:00:00+00:00;2001-01-20 00:00:00+00:00;163.0
2000-0517-TWN;2000-0706-TWN;3669.0;1.0;0.42;1.0;2000-08-22 00:00:00+00:00;2000-11-01 00:00:00+00:00;71.0
2000-0517-TWN;2001-0415-TWN;3669.0;1.0;1.0;1.0;2000-08-22 00:00:00+00:00;2001-07-11 00:00:00+00:00;323.0
2000-0527-CHN;2000-0559-CHN;5218.0;0.01;1.0;1.0;2000-08-21 00:00:00+00:00;2000-08-13 00:00:00+00:00;8.0
2000-0527-CHN;2001-0151-CHN;468714.0;1.0;1.0;1.0;2000-08-21 00:00:00+00:00;2001-04-12 00:00:00+00:00;234.0
2000-0527-CHN;2001-0214-CHN;468714.0;1.0;0.42;1.0;2000-08-21 00:00:00+00:00;2001-05-23 00:00:00+00:00;275.0
2000-0527-CHN;2001-0385-CHN;25857.0;0.06;1.0;1.0;2000-08-21 00:00:00+00:00;2001-07-02 00:00:00+00:00;315.0
2000-0527-CHN;2001-0389-CHN;468714.0;1.0;0.98;1.0;2000-08-21 00:00:00+00:00;2001-07-14 00:00:00+00:00;327.0
2000-0527-CHN;2001-0768-CHN;4940.0;0.01;1.0;1.0;2000-08-21 00:00:00+00:00;2001-07-28 00:00:00+00:00;341.0
2000-0527-CHN;2001-9218-CHN;468714.0;1.0;0.42;1.0;2000-08-21 00:00:00+00:00;2001-03-01 00:00:00+00:00;192.0
2000-0530-MLI;2001-0524-MLI;27975.0;1.0;0.06;1.0;2000-08-25 00:00:00+00:00;2001-08-18 00:00:00+00:00;358.0
2000-0533-CHN;2001-0292-CHN;287428.0;1.0;1.0;1.0;2000-08-23 00:00:00+00:00;2001-06-23 00:00:00+00:00;304.0
2000-0535-KOR;2001-0335-KOR;17029.0;0.28;1.0;1.0;2000-08-26 00:00:00+00:00;2001-07-14 00:00:00+00:00;322.0
2000-0535-KOR;2001-0403-KOR;17029.0;0.28;1.0;1.0;2000-08-26 00:00:00+00:00;2001-07-29 00:00:00+00:00;337.0
2000-0540-VNM;2001-0492-VNM;2477.0;1.0;0.07;1.0;2000-08-24 00:00:00+00:00;2001-08-15 00:00:00+00:00;356.0
2000-0547-NGA;2000-0596-NGA;3197.0;0.09;1.0;1.0;2000-08-15 00:00:00+00:00;2000-09-01 00:00:00+00:00;17.0
2000-0547-NGA;2001-0408-NGA;1044.0;0.03;1.0;1.0;2000-08-15 00:00:00+00:00;2001-07-22 00:00:00+00:00;341.0
2000-0549-RUS;2000-0705-RUS;145913.0;1.0;1.0;1.0;2000-08-28 00:00:00+00:00;2000-10-10 00:00:00+00:00;43.0
2000-0549-RUS;2001-0404-RUS;145913.0;1.0;1.0;1.0;2000-08-28 00:00:00+00:00;2001-07-01 00:00:00+00:00;307.0
2000-0555-BGD;2000-0713-BGD;5651.0;1.0;0.12;1.0;2000-08-30 00:00:00+00:00;2000-10-28 00:00:00+00:00;59.0
2000-0556-CHN;2001-0392-CHN;6931.0;1.0;0.01;1.0;2000-08-01 00:00:00+00:00;2001-07-25 00:00:00+00:00;358.0
2000-0556-CHN;2001-0475-CHN;6931.0;1.0;0.01;1.0;2000-08-01 00:00:00+00:00;2001-06-19 00:00:00+00:00;322.0
2000-0557-CHN;2000-9626-CHN;211993.0;0.44;1.0;1.0;2000-09-01 00:00:00+00:00;2000-09-01 00:00:00+00:00;0.0
2000-0557-CHN;2001-0241-CHN;483187.0;1.0;0.66;1.0;2000-09-01 00:00:00+00:00;2001-06-02 00:00:00+00:00;274.0
2000-0557-CHN;2001-0305-CHN;211993.0;0.44;1.0;1.0;2000-09-01 00:00:00+00:00;2001-04-20 00:00:00+00:00;231.0
2000-0557-CHN;2001-0419-CHN;211993.0;0.44;1.0;1.0;2000-09-01 00:00:00+00:00;2001-07-24 00:00:00+00:00;326.0
2000-0557-CHN;2001-0795-CHN;211993.0;0.44;1.0;1.0;2000-09-01 00:00:00+00:00;2001-03-25 00:00:00+00:00;205.0
2000-0558-NZL;2000-0687-NZL;92088.0;1.0;1.0;1.0;2000-08-20 00:00:00+00:00;2000-10-11 00:00:00+00:00;52.0
2000-0558-NZL;2001-0779-NZL;92088.0;1.0;0.39;1.0;2000-08-20 00:00:00+00:00;2001-01-01 00:00:00+00:00;134.0
2000-0559-CHN;2001-0151-CHN;5218.0;1.0;0.01;1.0;2000-08-13 00:00:00+00:00;2001-04-12 00:00:00+00:00;242.0
2000-0559-CHN;2001-0214-CHN;5218.0;1.0;0.0;1.0;2000-08-13 00:00:00+00:00;2001-05-23 00:00:00+00:00;283.0
2000-0559-CHN;2001-0389-CHN;5218.0;1.0;0.01;1.0;2000-08-13 00:00:00+00:00;2001-07-14 00:00:00+00:00;335.0
2000-0559-CHN;2001-9218-CHN;5218.0;1.0;0.0;1.0;2000-08-13 00:00:00+00:00;2001-03-01 00:00:00+00:00;200.0
2000-0576-JPN;2000-0606-JPN;32382.0;1.0;0.73;1.0;2000-09-11 00:00:00+00:00;2000-09-10 00:00:00+00:00;1.0
2000-0590-BRA;2001-9394-BRA;674.0;1.0;0.01;1.0;2000-09-16 00:00:00+00:00;2001-06-01 00:00:00+00:00;258.0
2000-0595-SLV;2001-0042-SLV;5400.0;0.32;1.0;1.0;2000-09-05 00:00:00+00:00;2001-02-13 00:00:00+00:00;161.0
2000-0597-PHL;2000-0706-PHL;37.0;1.0;0.0;1.0;2000-09-04 00:00:00+00:00;2000-10-28 00:00:00+00:00;54.0
2000-0597-PHL;2000-0715-PHL;37.0;1.0;0.0;1.0;2000-09-04 00:00:00+00:00;2000-11-03 00:00:00+00:00;60.0
2000-0601-KOR;2001-0010-KOR;15079.0;1.0;0.2;1.0;2000-09-16 00:00:00+00:00;2001-01-08 00:00:00+00:00;114.0
2000-0605-CHN;2000-0677-CHN;38489.0;1.0;0.15;1.0;2000-09-09 00:00:00+00:00;2000-10-12 00:00:00+00:00;33.0
2000-0605-CHN;2001-0796-CHN;38489.0;1.0;0.07;1.0;2000-09-09 00:00:00+00:00;2001-08-28 00:00:00+00:00;353.0
2000-0607-ARG;2001-0401-ARG;349904.0;0.23;1.0;1.0;2000-09-01 00:00:00+00:00;2001-07-01 00:00:00+00:00;303.0
2000-0611-MEX;2001-0488-MEX;152596.0;0.66;1.0;1.0;2000-09-21 00:00:00+00:00;2001-07-25 00:00:00+00:00;307.0
2000-0611-MEX;2001-0559-MEX;80624.0;0.35;1.0;1.0;2000-09-21 00:00:00+00:00;2001-09-18 00:00:00+00:00;362.0
2000-0612-RUS;2001-0264-RUS;206891.0;0.39;1.0;1.0;2000-09-18 00:00:00+00:00;2001-03-03 00:00:00+00:00;166.0
2000-0612-RUS;2001-0420-RUS;823.0;0.0;1.0;1.0;2000-09-18 00:00:00+00:00;2001-08-06 00:00:00+00:00;322.0
2000-0614-USA;2000-0919-USA;2420.0;1.0;0.0;1.0;2000-09-20 00:00:00+00:00;2000-01-22 00:00:00+00:00;242.0
2000-0614-USA;2000-9339-USA;2420.0;1.0;0.0;1.0;2000-09-20 00:00:00+00:00;2000-06-01 00:00:00+00:00;111.0
2000-0618-IRN;2001-0453-IRN;32451.0;1.0;0.11;1.0;2000-09-24 00:00:00+00:00;2001-08-10 00:00:00+00:00;320.0
2000-0632-ITA;2001-0016-ITA;4258.0;0.12;1.0;1.0;2000-09-20 00:00:00+00:00;2001-01-01 00:00:00+00:00;103.0
2000-0642-BLZ;2001-0736-BLZ;3711.0;0.22;1.0;1.0;2000-09-30 00:00:00+00:00;2001-08-21 00:00:00+00:00;325.0
